tweet,label
jadi ceritanya adekku pinjam buku paket ke mantan kakak kelas yang sudah lulus nah tidak sengaja menemukan kertas nyelip disalah satu halaman pas adekku baca bilang eh mbak surat cinta terus ku baca dengan bersuara,happy
makan kerupuk jangan berisik pakai celana jangan pas tidur mata ngantuk tapi tetap asik soalnya ada di ini sahur inisahurtike harike,happy
i swear you yang kalau ngechat kok koh iko terus ku balas secepat kilat tapi tidak dibales lagi kesal boleh kan ya ya kalau dichat begitu pikiran sudah kemana dapaya penting tidak nih terus menghilang kan iko sugus jadi sebal,anger
sudah dua hari ini makan tidak enak tidur pun tidak nyenyak kegelisahan ini saya tuliskan alhamdulillah mau menampung keresahan umat aksi bela via vallen dan pesan seorang jakmania kepada abang simic,sadness
saya pun juga mengatai sesama perempuan memutus rantai akan julit memang susah owislah ibarate sego uwis dadi bubur flying money money,sadness
intelektual muda baru saja ini ada kasus orang yang naik pesawat tapi dia bercanda bawa bom sampai akhirnya bikin orang orang panik fiestamaksimum,fear
oke ya cek favorit kak,happy
cepat banget hanya hari setelah pesan langsung sampai terima kasih iya mas buat koleksi perpustakaan fakultas psikologi universitas pancasila buat saya juga,happy
buat saya apa yang dilakukan via valen simbol perlawanan yang perlu didukung apapun profesinya wanita tetap harus dihormati dan dihargai,happy
iya e mas saya cuma mentingin mengaji dan ngejar khataman dulu tidak bisa tiap waktu ngabarin halo kamu lagi mengapai kalau cuma jadi bahan biar kuat merasa tersakiti sekali mah mas mengapai dulu mau sama saya ehe,sadness
dunia semakin lama semakin banyak tantangan yang bikin stres tapi sbenarnya obat termanjur dikala gundah melanda adalah menelepon bapak ibu dan bilang doain saya ya kemudiam sebaik jawaban adalah ketika mereka bilang,love
suka skinship cuma sama pacar peluk cium nangkring di paha duduk di pangkuan iya begitu deh wkwkw kalau sama teman cewek agak canggung nyahah,happy
area alor gajah masjid tanah jalan anak tidak pengkalan balak etc itu kalau boleh memang saya elakkan jalan malam malam oh seram,fear
waktu sebelum lebaran kemarin saya juga ada kiriman paket dari aceh juga lebih berat bahkan tapi pakai perusahaan lain itu cepat kirim tanggal tanggal pagi sudah sampai ini pakai saja t kok ribet iya prosesnya,anger
saya tidak tahu kenapa makin hari saya makin sayang sama kamu saya makin takut kehilangan kamu saya ingin terus bersama kamu hingga akhir waktu ku,love
walaupun kita jauh secara fisik kita tahu kita selalu bersama walaupun kita tidak mengatakan saya cinta kamu kita tahu kita mencintai satu sama lain walaupun kita tidak mengatakan kita satu kita tahu kita adalah satu,love
ada orang yang berubah jadi lebih positif atau negatif kita tidak pernah tahu the biggest reason kenapa dia berubah kalau salah iya dikasih tahu jangan dihujat,sadness
diucapin bahagia birthday sama bapak heran saya kan sudah lewat bulan lalu ternyata berdasarkan kalender hijriyah tepat hari ini ramadhan h saya lahir oke i accept that,happy
saya bukanlah para penjilat pantat zohri seperti kalian kalau pun kalian merasa iri dan takut akuanggap sih zhri sebagai saudara ambilah oleh kalian jilatilah pantatnya setiap kali dia habis berak kalau saya h   ambilhah semuaa,anger
kalian para wanita dengan mudah berkata kami tidak butuh ketampanan kami hanya butuh kenyamanan kami para pria berpikir keras setengah hidup yakin cuk apa kalau kami tidak tampan kalian bisa nyaman hah hah hah what the fuck bullshit hee relationshit,anger
hanya modal walikota solo bagaimana mungkin bisa menaklukkan belantara jakarta dan disusul bisa menaklukkan nusantara dia sendirian tanpa dukungan taipan dan media sosial mustahil konsekuensi dikomando taipan,sadness
enak sekali apalagi belin saya baksonya di makan bakso yang pedas sangat enak kali iya,happy
terkenal dengan kegiatan blusukan ke pasar pasar atau gang gang sempit tujuan presiden ri ini semata mata agar dapat berinteraksi langsung dengan masyarakat indonesia jokowisekalilagi,love
pernah tidak kalian merasakan dulu kalian pernah amat sangat menginginkan sesuatu dan berjuang mati an buat dapetinnya tapi suatu saat kalian berhadapan sangat dekat dengan hal tersebut dan tatap dalam lalu terlintas pikiran wait kayaknya sekarang saya sudah tidak mau ini lagi deh,sadness
belum temu atau mungkin tidak bakal nemu sosok lain yang juga bisa menyambung mengobrol ngalor ngidul sambil duduk enggak pindah tempat dari jam atau bahkan tanpa terdistraksi hp miss him a lot,sadness
oh ula  saya paling takut dengan ular iya allah janganlah hantar tetamu ini dalam hidup ku sesungguhnya saya mampu sabar dengan manusia kaki belit tapi tidak mampu sabar dengan belitan ular yang menggelikan,fear
salamsaum sobatani ekspor komoditas perkebunan kita naik dari tahun sd keren buat petanikita,happy
kok aneh padahal honorer karyawan juga dan telah diatur oleh uu ketenaga pekerjaan tentang hak dan kewajiban nya kayaknya bapak yang satu ini belum pernah kelapangan deh memonitor sistem kerja di masing skpd,anger
kalau saya belum punya apa padahal saya ingin bawa cewek saya ke jenjang yang lebih lanjut lebih serius jelas saya minder takut tidak bisa memenuhi kebutuhan dia secara materi inilah yang bikin saya takut buat menikah endingnya,fear
apa hebatnya mardani menurut saya oeang ini cuma besar mulut saja faktanya sampai saat ini belum menyebutkan capres lagipula kalau koalisinya hanya pks dan gerindra tidak mungkin lah yaow,anger
kamu mau bicara apa kayaknya kamu dendam kepada anies pernah disakiti olh gub anies salah apa anies kpdmu kenapa dendam kamu klmpok dki yang tidak puny gub anies bukan pada tempatnya kamu maki anies salah,anger
orang ruangan pada belanj aa terus ke mall akunya ditinggal sendiri sobat kismin pura pura bijak sok mau membelanjakan kepada hal hal berguna hilih,sadness
aih seram dan sayang amat kalau tetangga saya kecelakaan tunggal di daerah pulogebang katanya karena lelah begitu pas belokan jatuh situasi ada pasir dan ada truk lukanya sampai kelihatan dagingnya terus dia ditolongin sama tmnnya yang juga bawa motor hti di,fear
my boy is too handsome really cintaee him sih gemes  tapi sekarang bawel sangat sih mana banyak maunya tapi tetap sayang sekal  sudah sekoy h sudah pintar sudah mengerti diajak bicara hihi,love
ini case yang kedua sebelumnya saya sempat kena tipu dan account saldo gopay saya hangus perlu ada peningkatan security lagi supaya tidak kejadian terus seperti ini,anger
ingin resign tapi kok takut nanti tidak lebih better merasa nyaman tapi kok batin saya tidak paham yang salah ada di diri saya atau siapa sih,fear
belajarlah ontime mister olala cukup sudah setahun terus an terlambat rumah dkt ditegor kitudeui jubras jebris punyan panyun batur mah kali salah langsung sapa kurang sabar kumaha deui aku,anger
akhirnya malu kan bila dipermalukan etika itu penting dalam berbagai aspek kehidupan rakyat semua tahu setelah ada sanggahan dan petunjuk yang terlontar jangan merasa bersih jika tidak bersih,anger
hah yang kemarin dipermasalahkan di kasus gitasav kan bukan bagian sexual harrasment gitasav ke tristan itu sih sudah benar yang dipermasalahkan kan cara dia merespon helmi those are two different cases kayaknya banyak iya yang salah paham kemarin yang kontra sama gitasav di case mana,anger
cuma film ini yang bikin saya bolak balik bioskop kali lihat hugh jackman nyanyi dan menari dong habis menonton film ini feels good saja rasanya,happy
tidak ada gunanya pit against another women terutama yang sudah mendapat perlakuan tidak menyenangkan mungkin dulu wanita tidak punya hati dan empati ini juga dilecehkan namun instead of dia lawan bahkan dianggap menyenangkan shame on them,anger
alhamdulillah akhirnya bisa kumpul tapi sayang belum semua semoga ada waktu yang bisa mempertemukan kita semua amin indramayu punya,happy
harus diakui perasaan paling menyesakkan adalah saat menerima undangan pernikahan dari mantan mantan saingan mantan orang yang disuka mantan pacar manatan teman dan mantan mantan lainnya,sadness
efek pemilu itu toksik sekalipun yang toksik itu berhasil merubah diri jadi lebih religius tobat tapi iya tidak terus seenaknya takut penuh kebencian juga sih,anger
tidak tahu kenapa tadi menangis cuma gara solat maghrib nya terlambat hampir mau isya baru solat gara partner kerja yang istirahat duluan lama sangat istirahatt nya yaampun sedih sangat hati,sadness
perempuan macam mana lah yang opininya bisa segoblok itu astaga kebanyakan kasih free ke cowok lain kali iya jadinya b saja begitu gila sih kesal bacanya saya,anger
sudah mau roasting lagi segera insya allah kopi nusantara kopiindonesia arabika arabica mandheling mandailingcoffee mandailing sumateracoffee south jakarta,happy
dan demi apapun walaupun hasilnya tidak seperti yang saya harapkan tapi saya lega apa yang selama ini disimpan dalam hati akhirnya terucap dengan lepas dan apa yang selama ini selalu menjadi pertanyaan dikepala akhirnya dijawab dengan jelas,happy
kenangan sama tiap pulang sekolah sebelum pulang meminta uang ke teman teman cewek masing seribu bilangnya buat bensin tapi bahkan tersesat ke warung nongki beli udud hahahahah,sadness
kesal saja sih kalau saya punya barang baru entah itu hp baju skin care pakai up etc terus ada teman yang sentimen tanggapannya rasanya ingin jawab memang saya meminta sama kamu buat beli ini,anger
tolong kepada petugas dan atau polisi di jalan tol cipularang kamu arah jakarta malam ini ada yang melempari kendaraan pakai batu besar saya salah satu korbannya mohon diamankan,anger
malas sekali iya dinas malam orang tidur saya kerja sh sekali cuma ingin libur tahu mengeluh at rumah seni triplek,sadness
ahy pasangan siapapun pasti kalah nilai jual ahy bukan rendah tapi tidak ada,anger
ibu pemilik cinta yang tidak habis dibagi kasih sayang yang tidak lelah diberi canda tawa yang terus menghiasi serta cerita yang akan terus terpatri,love
kadang tidak setuju sih kalau mau bikin impression bahwa kamu itu arsitek dengan cara isi feed ig dengan hal berbau arsitektur ya padahal bagi saya sih ig iya buat interest saja tidak selalu hal arsitektur dan banyak media lain selain ig semacam behance issuu dan lain buat memamerkan karya,anger
melody masih membatasi diri ala member iya yang dibales mentionnya pun yang dikenal saja hahaha iya kalau seperti ini sih kisah jeketi tidak jauh beda dengan sebelum sebelumnya,sadness
sampai kalah awas kamu iya,anger
cuma suka anak kecil selama masih lucu saja iya tapi kalau dikasih makan anak kecil pasti jadi anak besar kan iya,happy
selamat ulang tahun idolaku masku sekaligus ebesku tercinta walaupun jarang ketemu tetap terselip doa untukmu semoga senantiasa diberi kesehatan rezeki kerendahan hati,love
hoohh white prince yang meneduhkan hati aduh datang bawa bunga saja sudah leleh apalagi kalau datang bawa sekoper uang sekotak emas kan,love
itu tim kru juga kena hal hal yang seram ih ngeri ya rajin rajin istighfar mbak saran saja sih trans rumahuya rumahuya,fear
takdir tahun ini berulang tahun dengan keindahan alam yang menyejukkan serta tempat bersejarah sesuai keinginan he terima kasih tim ici adventure pekanbaru atas kegiatannya bahagia,happy
oh my god sudah sesuai sayang bahkan lebih bagus dari punyaku     anak kit a di menangis bahagya,happy
rada ksel juga iya setiap mau expo pasti h yang dpnya kalau begitu mah boro mau brangkat pesan tiket saja mals atau tidak yang begini sudah di malang sayang saya isi iya dp sekarang rasanya ingin saya jotosin palanya,anger
bahagia birthday sender wish you all the best semoga ditahun ini kamu dikasih kesehatan selalu sukses dan orang makin sayang sama kamu once again bahagia birthday,happy
saya suka bilang sebentar siapa yang perawatnya dan terus kan kita kolab sama advice dari iya kalau klien yang paham sih langsung oh iy a maaf soalnya bertanya tapi kalau yang sialan mah langsung komplen rasanya ingin kuteluh saja itu orang sumpah,anger
lagi puasa tapi dari pagi sudah kesana kemari mmbawa alamat eh ayuting kalee enggk ding ini kenapa siang tetangga sebelah goreng telur ya kan baunya sampai hidung saya hikss piye sih mbak,sadness
sama mirip hobi kalau orang sudah suka sama satu hal disuruh menjalani hal lain pun tidak bakal bisa jatuhnya mirip bodoh tidak bisa ngapa ini padahal itu bukan bidangnya yang berakhir dinyinyirin sama orang,sadness
alhamdulill aah iya allah engkau telah memberikan saya kesempatan untuk memberikan sedikit kebanggaan kepada kedua orang tua yang senantiasa memberikan doa dan kasih sayang nya untuk saya semoga kedepannya dea mampu memberikan banyak kebahagiaan kepada kalian mah apa,happy
pertama kali nya komen di ig yang orang orang lagi pada debat gila sok iya sangat sih gue ngeri di nyinyir balik sama orang saja ini woy pegangan saya cuma correct me if i m wrong saja sudah sama allah juga deng,fear
ada yang begitu gencarnya memotivasi karena bukti cintanya seperti orangtua kepada anak guru kepada muridnya seorang kawan kepada sahabatnya mereka mensupport karena cinta tidak ingin melihat kita menyerah tapi motivasi intrinsik adalah yang paling utama bentuk niat yang menjadi penggerak,love
sudah ikuti mereka dari mereka debut sayang sekali sama mereka seperti sayang orangtua ke anak nya dan mrpakan kasih sayang yang trbesar dan tidak ada yang nandingin,love
cinta seorang ibu berada tepat di bawah cinta tuhan kepada kita ibu tidak pernah lelah untuk menyayangi dan mengasihi kita cinta nya lebih mulia daripada cinta seseorang dimanapun di dunia ini,love
saat terjadi sesuatu jangan langsung kamu tunjuk musuhmu sebagai biang keroknya pelajari dan dalami dulu jangan langsung menuduh itu juga fitnah namanya jika memang dirimu tahu dan ada bukti tampilkan ke permukaan jangan hanya bisa menilai dengan asumsi,anger
selamat siang sayang belum makan siang kah ini saya buatkan makan siang dimakan iya sampai habis jangan dibuang capai tahu masaknya,love
jadi lokasinya tepat di tengah segara anakan yang tertutup mangrove kalau siang sekolahnya kerendem air laut yang naik jadi anak anak sekolah biasanya pulang copot sepatu mereka miris melihatnya sekaligus menampar diri saya pribadi,sadness
nah seringnya ini masih ada oknum pejabat yang cuma mau tunjangan sama duitnya saja tapi tidak mau tgjwb atas isi dokumen atau kebijakannya,sadness
